Row.names	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3	sequence_id_list	gene_id_val	transcripts	chr_ce10	strand_ce10	start_min_ce10	stop_max_ce10	chromosome_ce11	start_min_ce11	end_max_ce11	strand_ce11	product_refseq	symbol_refseq	gene_name	chr	start	stop	strand
535	WBGene00000745	3.934997960758	3.59318540066635	4.26788509570363	4.12239101317484	4.15569226450709	4.11567504766843	4.41233015138056	4.06527697059343	3.98118555210322	4.18822273102989	3.9288351115116	4.32169074729266	4.82182859888071	4.07244118253539	F38B6.5	col-172	NM_001029465	chrX	+	6673836	6674261	X	6673874	6674299	+	NM_001029465.2	col-172	col-172	X	6674412	6672830	1
536	WBGene00000746	0.911943517950003	0.708347837893045	0.737487924707857	0.821701266234045	0.878084915056294	0.726947563658678	0.743793953208929	1.16124084635565	0.819934223774586	0.975675180592624	0.811275596468665	0.833935965705541	1.23206137946365	1.0951218937155	F41C6.5	col-173	NM_076761	chrX	-	6875268	6877494	X	6875308	6877534	-	NM_076761.3	col-173	col-173	X	6877534	6875167	-1
537	WBGene00000747	3.60004722365445	3.33747424445715	3.58729559167026	3.93611337784793	3.3105889073378	3.2744708769541	3.33093599570539	4.06377521930767	3.88471294643442	3.55504069948472	3.79167749154665	3.96849399482579	4.13003197814077	4.29852950657268	F46C8.2	col-174	NM_076875	chrX	+	7546922	7548095	X	7546968	7548141	+	NM_076875.4	col-174	col-174	X	7548366	7546842	1
538	WBGene00000749	6.51273814899819	6.9270195872535	6.53050601590112	6.3365659395176	7.93390804318464	6.91847147729503	8.28756418730727	7.236237153554	7.59264151310426	7.68393364334907	7.55685308706102	7.60181486998184	7.20610227591828	8.25504247504316	ZC373.7	col-176	NM_077291	chrX	+	10077568	10078511	X	10077627	10078570	+	NM_077291.3	col-176	col-176	X	10078738	10077613	1
539	WBGene00000750	6.16895049655536	5.95193503459747	5.64831869234589	5.77265142575057	5.7917621944629	5.80673603059157	5.82737330948554	5.48597312720123	5.31012510782078	5.73291292892659	5.47296464170344	5.76522330294523	5.68869635946476	5.54043857918125	F59F3.2	col-177	NM_077436	chrX	-	10999774	11001784	X	10999840	11001850	-	NM_077436.3	col-177	col-177	X	11001852	10999742	-1
540	WBGene00000753	2.19768066771095	2.34415134633628	2.56963855797479	2.55460064621235	2.0015604335831	2.08209293372848	2.21629225977195	2.01696891326834	2.17821841744486	2.59757374655322	2.01459931945844	2.79518772437683	2.30118804998087	2.51515879451141	C44C10.1	col-180	NM_077559	chrX	-	11711311	11712213	X	11711378	11712280	-	NM_077559.1	col-180	col-180	X	11712280	11711311	-1
541	WBGene00000754	6.21523021149889	5.76404095158647	6.42731750221499	5.92252141078426	6.10318824434346	6.42605625641707	6.74632954384908	6.0283589965631	6.24101696195402	5.62787182277214	6.44421036392952	6.52310511497882	7.12505585600668	6.74635331546041	W03G11.1	col-181	NM_001047831	chrX	+	12105078	12105917	X	12105146	12105985	+	NM_001047831.2	col-181	col-181	X	12106081	12104930	1
542	WBGene00000755	1.49442778243598	1.63916069615858	1.63818347327662	1.55861993553518	1.52350687936239	1.88588733989328	1.42280314738717	1.31224583626306	1.62522874939955	1.40180518253463	1.46721259726352	1.50354384451211	1.42785726808553	1.81883125466662	R09A8.4	col-182	NM_077709	chrX	-	12636085	12636988	X	12636153	12637056	-	NM_077709.2	col-182	col-182	X	12637056	12636153	-1
543	WBGene00000757	4.48910596565513	4.34138866998316	4.50726715903188	4.20992345232236	4.09106737497861	4.16418647967672	4.68336547927371	4.5136675029505	4.59764745479578	4.53037388885486	4.01128206473597	4.41407438375438	4.41520829919191	4.73437085066172	F15A2.1	col-184	NM_001270294	chrX	+	13469402	13470308	X	13469470	13470376	+	NM_001270294.1	col-184	col-184	X	13470471	13469388	1
544	WBGene00000758	-0.0619208290781328	-0.255688547847283	-0.240391992379262	-0.241684842274749	-0.247510629319073	-0.162379934323503	-0.142004359428744	-0.244550451450605	-0.242247111275021	-0.242392370134451	-0.245004714568943	0.247299356141764	0.0363188932223421	-0.234840191262149	H06A10.2	col-185	NM_001029563	chrX	-	13510040	13510999	X	13510110	13511069	-	NM_001029563.1	col-185	col-185	X	13511097	13510110	-1
545	WBGene00000759	2.92888310011474	2.96504434022054	2.7924553033448	2.64036829501874	2.83376041637518	2.90854528758997	3.02039801620432	2.81016061829974	2.95502328512787	2.89531201571625	2.86391270875279	2.95060223443839	3.15237514156769	3.41873017864688	E03G2.4	col-186	NM_078216	chrX	+	15952328	15954377	X	15952398	15954448	+	NM_078216.1	col-186	col-186	X	15954564	15952374	1
546	WBGene00000760	2.85150165170927	2.71908182721147	2.77686932031415	2.7630027044455	2.70039856409821	2.58443957905905	3.12201005213139	3.1172086935933	2.82125621998575	2.61693868628295	3.11049715574391	3.11206484325301	3.34558386304632	3.2083555533019	C30F2.1	col-187	NM_078229	chrX	+	16072831	16074780	X	16072903	16074852	+	NM_078229.1	col-187	col-187	X	16074852	16072903	1
547	WBGene00000761	9.10233589223407	9.04076025122508	9.07849428408353	9.25685582480609	8.99898340546233	8.97298897279334	8.8130849132237	9.39550369022893	9.1443156464453	9.42404169348698	9.44713388718905	9.86158582531015	9.57709508917711	9.61856263847903	C24A11.9	coq-1	NM_059187	chrI	-	5413130	5415538	I	5413127	5415535	-	NM_059187.5	coq-1	coq-1	I	5415629	5412842	-1
548	WBGene00000764	7.53072471133997	7.48161816163924	7.42345941022049	7.73743469968105	7.26260560796372	7.66582074707126	7.37777340041148	7.10501873871859	7.3594873602082	7.14473206543681	7.27874429234692	7.4511838607111	7.38692511861379	7.59915063735346	T03F1.2	coq-4	NM_058845	chrI	+	3869224	3870067	I	3869221	3870064	+	NM_058845.4	coq-4	coq-4	I	3870124	3869219	1
549	WBGene00000765	8.16410953404539	8.20614706619569	8.14532799191776	8.18076074561142	8.10790536176203	8.3149088380825	7.98835679168543	7.85429026766337	8.14740028921467	8.19439578716837	8.1464885211118	7.89834704711528	7.90032784823901	7.80069496658742	ZK652.9	coq-5	NM_066303	chrIII	-	7857357	7858389	III	7857424	7858456	-	NM_066303.6	coq-5	coq-5	III	7858459	7857309	-1
550	WBGene00000766	9.19071277143775	9.20753473481369	9.14756891000802	9.02696901295757	8.87300417981412	8.81188544863405	8.75260463839333	8.91913278934859	8.93951759594696	9.00603376287223	8.86419430953932	8.7508656216919	8.80573132214054	8.71309543898435	K07B1.2	coq-6	NM_073014	chrV	+	9336738	9338819	V	9336762	9338843	+	NM_073014.4	coq-6	coq-6	V	9338858	9336762	1
551	WBGene00000767	9.36133704908868	9.33143015974446	9.26315788862537	9.28052007067364	9.21368684190963	9.25392028582862	9.16039303126288	9.02076062165322	9.06730427793868	9.12845939773719	8.99921153606595	9.08621911083046	9.05138755777464	8.92399234035116	C35D10.4	coq-8	NM_065613	chrIII	+	4863402	4866826	III	4863438	4866862	+	NM_065613.7	coq-8	coq-8	III	4866950	4863427	1
552	WBGene00000768	8.8430746463296	8.85790954291942	8.79933346294763	8.87314796413723	8.91752857916476	9.05547410565262	9.38244991794698	8.16901020557003	8.19989699133135	8.1946544387826	7.79111024341507	8.43405391663071	8.52253380427854	8.7267721647692	R01H10.3	cor-1	NM_171226,NM_171227,NM_171892,NM_171893	chrIII	+	10249046	10254483	III	10249137	10254574	+	NM_171226.3,NM_171227.3,NM_171892.5,NM_171893.3	cor-1	cor-1	III	10254710	10249130	1
553	WBGene00000770	3.43059569800305	3.11577999850518	3.14750431169247	3.31197828964315	3.33120745216432	3.15650400921763	3.14430629309213	2.48048015290905	2.5765125550655	2.64766658357053	2.39815105646262	2.53713107720345	2.46668412274371	2.38053884828847	C40H1.1	cpb-1	NM_066650	chrIII	+	9322233	9324211	III	9322316	9324294	+	NM_066650.5	cpb-1	cpb-1	III	9324733	9322316	1
554	WBGene00000771	0.769414356897762	0.659199470226212	0.845744490057281	0.763419914627333	0.946521560925227	0.955868321959955	0.689045292675426	0.829093778072261	0.977701580139657	0.909494771056498	0.827283473614195	0.8562104912312	0.78039896357015	0.692712946527778	C30B5.3	cpb-2	NM_062835	chrII	+	6192900	6195103	II	6192929	6195132	+	NM_062835.3	cpb-2	cpb-2	II	6195204	6192833	1
555	WBGene00000772	4.31140610756128	4.30028236009243	4.67553725127877	4.48555303128343	5.43893862891349	4.91817383127971	5.55156767135386	3.29984155745658	3.54427953735222	3.60575375843074	3.56038704201187	3.68476645717914	3.65143730684774	3.52224072470577	B0414.5	cpb-3	NM_059279	chrI	-	5789173	5791726	I	5789170	5791723	-	NM_059279.6	cpb-3	cpb-3	I	5791752	5788631	-1
556	WBGene00000773	7.87357733488187	7.8384809725787	7.90056740832454	7.72586004724885	7.74598039352282	7.69964067012619	7.68920186797273	7.55256872970855	7.37327251124912	7.49773908116985	7.66653247183717	7.24046145157896	7.45130023228095	7.37851528321741	F28C6.3	cpf-1	NM_063421	chrII	-	8600477	8602359	II	8600528	8602410	-	NM_063421.5	cpf-1	cpf-1	II	8602472	8600351	-1
557	WBGene00000774	6.92580676320469	7.24876718789524	7.23174750900408	7.32719013834646	7.19805258041812	7.34635569212349	7.2675975732238	6.48451962337261	6.5603315511248	6.73540816152249	6.45670310911359	6.9751615029139	6.88331152301611	6.72207809480905	F56A8.6	cpf-2	NM_067333	chrIII	-	13266913	13268774	III	13267014	13268875	-	NM_067333.3	cpf-2	cpf-2	III	13268897	13266940	-1
558	WBGene00000775	7.48641379539654	7.06020211549436	7.20351784471891	7.23809757406704	7.33049175838525	7.28032794158964	6.76323581548845	8.12844701210897	8.07369833906804	7.95550972850888	8.41940966369578	7.9777190776888	8.12768660221608	8.28530460854078	F38E11.3	cpin-1	NM_069268	chrIV	+	9451323	9453250	IV	9451340	9453267	+	NM_069268.1	cpin-1	cpin-1	IV	9453372	9451338	1
559	WBGene00000776	13.1294586549627	13.2675616809259	13.354747393122	13.3145882542452	12.8786129006229	12.8442777657653	13.3246971625684	13.0591867920391	12.6873941835495	13.0601620957959	12.6130680082473	13.2979359074935	13.3024942839598	13.2347045821111	T03E6.7	cpl-1	NM_001269790	chrV	-	16592726	16593890	V	16592747	16593911	-	NM_001269790.1	cpl-1	cpl-1	V	16595346	16592571	-1
560	WBGene00000777	9.43274781869212	9.31056504449553	9.43673337216464	9.42700421046412	9.07977957489947	9.18526937365559	9.09989535687652	8.61106674915745	8.42294769960578	8.71207037154201	8.62558167737191	8.72061369099936	8.47755127704276	8.61899090415837	F43G9.9	cpn-1	NM_059938	chrI	-	8636367	8637117	I	8636373	8637123	-	NM_059938.8	cpn-1	cpn-1	I	8637961	8636120	-1
561	WBGene00000778	2.87646282680577	3.25824525329877	3.23266611880432	3.04673587499183	3.35621514679027	3.15384177954601	2.90296978757814	3.27128307526296	2.97900266820173	3.15110197676437	2.81953198910763	3.15623609244056	3.40443871001276	3.46967582866638	D1069.2	cpn-2	NM_061312	chrII	+	337801	339143	II	337801	339143	+	NM_061312.3	cpn-2	cpn-2	II	339248	337339	1
562	WBGene00000779	10.5922207490275	10.4026654996726	10.8200368644487	10.7222246872997	11.4273524946375	11.6256500047792	12.2868957873506	10.7844985544108	10.7245217764177	10.9584141562035	10.6271822145526	11.4011305430838	11.1450804685752	11.7214160194545	F28H1.2	cpn-3	NM_058881	chrI	+	3987981	3988557	I	3987978	3988554	+	NM_058881.5	cpn-3	cpn-3	I	3988702	3987891	1
563	WBGene00000780	6.80959618005016	7.27659253039817	6.9217754727079	6.97565660110531	8.46473389511121	8.31604571602768	8.3703614301275	5.44013360532047	5.66173254629402	5.83704677603377	6.0034273525101	5.47325134655342	5.75867740749024	5.91410846267853	F49D11.8	cpn-4	NM_060448	chrI	-	10924333	10925739	I	10924340	10925746	-	NM_060448.3	cpn-4	cpn-4	I	10925753	10924238	-1
564	WBGene00000781	10.167654329315	9.44764406384954	9.59941383627683	9.16493410901732	11.0630044703517	10.8657713720194	11.4696572661413	8.1776653140435	9.15358939664154	8.37372129442089	8.36640699253639	9.20207309127194	9.07343281712813	9.76657198410596	C52E4.1	cpr-1	NM_073601	chrV	+	11975645	11976678	V	11975580	11976697	+	NM_073601.9	cpr-1	cpr-1	V	11976759	11975515	1
565	WBGene00000782	5.66273854807108	5.43225511306071	5.19656340440573	4.97834368078665	4.43332448183294	4.69797901855298	4.90244847645604	7.45648907071155	8.35672552570814	7.28906173998238	7.63018422201656	8.14985288981661	9.08003867944002	8.90776432712086	F36D3.9	cpr-2	NM_074785	chrV	-	16532983	16534007	V	16533004	16534084	-	NM_074785.5	cpr-2	cpr-2	V	16534110	16532989	-1
566	WBGene00000783	12.2721257404376	12.0047716778829	12.2295736652417	11.9580382769808	9.47380713311483	9.55788220432521	9.59892135803565	8.66042059418022	8.6450203693886	8.58647567653415	8.51512375020384	8.77286648066715	8.80936112258937	8.82609938775177	T10H4.12	cpr-3	NM_074389	chrV	-	15296989	15298599	V	15297006	15298616	-	NM_074389.3	cpr-3	cpr-3	V	15298676	15296834	-1
567	WBGene00000784	13.135899847801	13.4170975353834	13.3659076267881	13.3936141027021	6.19501780120134	6.21340840333556	7.33837918842988	9.68864448072535	10.2240884756875	9.4434671644773	10.1223668508357	9.68467761356728	8.95408228768604	10.0103394737797	F44C4.3	cpr-4	NM_072281	chrV	+	6614746	6615751	V	6614712	6615768	+	NM_072281.5	cpr-4	cpr-4	V	6615845	6614674	1
568	WBGene00000785	3.57105157547712	3.63528757438839	3.63263849760566	3.53337752505914	3.98225126506312	3.96449102389605	4.42378967011963	4.99661203201807	5.95969234302416	5.46215880331256	5.42637855711838	5.97520752776102	6.40466802042932	6.90876548564843	W07B8.5	cpr-5	NM_070982	chrV	-	1132687	1133955	V	1132686	1133954	-	NM_070982.6	cpr-5	cpr-5	V	1133993	1132597	-1
569	WBGene00000786	6.71907038247546	6.52778164946641	6.62021129269826	6.59031202226547	5.9375623375769	5.93113080514424	5.73354858837233	10.750869089735	10.8546152769162	10.7652107290276	10.5898894386723	10.8562136054855	10.7535117891663	11.1256952740398	C25B8.3	cpr-6	NM_001029255,NM_001129641,NM_171708	chrX	+	6607266	6608933	X	6607252	6608970	+	NM_001029255.2,NM_001129641.3,NM_171708.6	cpr-6	cpr-6	X	6609046	6607203	1
570	WBGene00000787	10.8928224406933	10.9125005155156	10.8239120313685	10.9050236699569	10.6731193439772	10.6514337557984	10.5259776402719	10.7569596280082	10.9703736819875	10.7390320662592	10.7063684557387	10.6539400403866	10.8684731129405	10.7364729314073	C41D11.8	cps-6	NM_058970	chrI	-	4446663	4448455	I	4446662	4448454	-	NM_058970.4	cps-6	cps-6	I	4448461	4446582	-1
571	WBGene00000788	11.949892534753	12.06409903741	12.0950114185094	11.9934204671422	11.6355035642537	11.7103420834078	12.1162253702488	11.3590674278249	11.5460083045929	11.2056270436972	11.2821315593664	11.6299335408979	11.6807650393049	11.7883525572763	F32B5.8	cpz-1	NM_058622	chrI	-	2686700	2689417	I	2686698	2689415	-	NM_058622.5	cpz-1	cpz-1	I	2689473	2686639	-1
572	WBGene00000789	8.02759729795508	8.32454424873388	8.03361258144593	8.21213879710138	6.50016925398806	6.45300814329926	6.42787467217594	12.0734396306193	12.3033633647328	11.88211637801	12.0597146305005	12.314755339053	12.2242316814593	12.2214411763372	M04G12.2	cpz-2	NM_073917	chrV	+	13381251	13382979	V	13381264	13382992	+	NM_073917.6	cpz-2	cpz-2	V	13383076	13381189	1
573	WBGene00000792	6.96034879589792	7.03476061078034	7.25106939135897	7.21530387732599	6.91764079173282	7.03857125403614	7.17161624893396	7.0100550602671	6.67489832477848	6.64630545055006	6.79981069505091	6.91348388299498	6.97932934726581	7.0223999243902	F11C7.4	crb-1	NM_078421	chrX	-	17402731	17413776	X	17402804	17413849	-	NM_078421.3	crb-1	crb-1	X	17413849	17402553	-1
574	WBGene00000793	8.95554659479644	9.05298125387873	8.88559126316937	9.03416566199439	8.93581549317179	8.91015976534843	9.56863795511158	8.86267789390132	8.97173210773968	9.01067869792103	8.69804890972761	10.6471170646848	10.5136669439195	10.6270755173803	Y41C4A.4	crh-1	NM_001268207	chrIII	+	11689678	11693454	III	11689778	11693554	+	NM_001268207.1	crh-1	crh-1	III	11693837	11657738	1
575	WBGene00000794	7.59907791170438	7.70864939067658	7.87498652170454	7.65214501391966	7.76335215568408	7.89257133173129	8.33746369484609	7.41217073449379	7.50677249732558	7.70100645464002	7.73382137756327	7.8501411104909	7.59906844495674	7.84609520853477	Y47G6A.8	crn-1	NM_058767	chrI	+	3482032	3484367	I	3482030	3484365	+	NM_058767.6	crn-1	crn-1	I	3484500	3481987	1
576	WBGene00000795	8.31843887855488	8.24362793917404	8.10776176950879	8.26045026163827	9.37207638493862	9.40434311019078	9.24659224289042	7.78213990908272	7.83092089480537	7.40176424218436	7.73218260206011	7.69693788483659	7.78112278642548	7.6586526725476	CD4.2	crn-2	NM_072075	chrV	+	5594630	5595650	V	5594646	5595666	+	NM_072075.7	crn-2	crn-2	V	5595748	5594615	1
577	WBGene00000797	5.12057921101962	5.15633510270724	4.87659386920354	5.0671960464759	5.62164909685307	5.14408520355941	4.98835917372575	4.3971375538927	4.60069884419302	4.52350894060064	4.38694364182172	4.32404903554252	4.36545884108581	4.65510967510406	AH9.2	crn-4	NM_076014	chrX	-	2256082	2258066	X	2256090	2258074	-	NM_076014.3	crn-4	crn-4	X	2258081	2255848	-1
578	WBGene00000798	7.2431339057239	7.12466811554838	7.03879056070737	7.16431701543999	7.0614365738322	6.96925992726183	6.73971222240415	6.95430102903349	7.10288946624541	6.91359864183648	7.1706237342518	6.88611188832447	6.98580278672665	6.78668997438893	C14A4.5	crn-5	NM_063883	chrII	+	10592703	10593440	II	10592762	10593499	+	NM_063883.3	crn-5	crn-5	II	10579963	10579366	1
579	WBGene00000799	6.07872311485247	6.40996928959252	6.2642029732697	6.41616787583797	4.97416966348271	4.59542417048347	4.85838800269875	5.70182950267252	6.20692402999468	5.87617325375015	6.14848941221828	5.44325397753083	5.6544317713987	6.02788269384741	K04H4.6	crn-6	NM_066660,NM_066661	chrIII	+	9367189	9370200	III	9367273	9370284	+	NM_066660.4,NM_066661.1	crn-6	crn-6	III	9370386	9367243	1
580	WBGene00000800	10.3831221689417	10.4306875657228	10.3516196704598	10.4057009689002	9.71342600133203	9.92925715814293	10.0137949533625	9.31445636120516	9.56063402251944	9.44137952235932	9.40233225205293	9.46944991242242	9.47708170147453	9.43649069364382	Y23H5A.7	cars-1	NM_058612,NM_058613	chrI	-	2623362	2628579	I	2623360	2628577	-	NM_058612.1,NM_058613.4	cars-1	cars-1	I	2628577	2623101	-1
581	WBGene00000802	14.1359403858208	14.1563122502777	13.7762409888398	13.7322837796976	13.4241871864777	13.7464443117374	14.0711442203833	12.0602997829469	12.2581298289491	12.5675435650683	12.2496719062235	12.5635308498762	12.7517715927271	13.0530149942384	Y38A10A.5	crt-1	NM_072174	chrV	-	6099155	6100492	V	6099172	6100509	-	NM_072174.3	crt-1	crt-1	V	6100553	6098993	-1
582	WBGene00000803	7.4697362951321	7.40533934508535	7.47916500975977	7.45597326873769	7.41225249606388	7.53551974264087	7.68482005074222	7.39137296902011	7.50577806113009	7.54063883148133	7.42962048408425	7.47851305907756	7.72210538494911	7.38749994993156	F53H4.1	csb-1	NM_078206	chrX	-	15861626	15865843	X	15861695	15865912	-	NM_078206.4	csb-1	csb-1	X	15865912	15861293	-1
583	WBGene00000804	5.6484711631317	5.68372433741964	5.66728181983971	5.48030583795937	5.95204732154185	6.10512863047558	6.18134791162632	4.63587048745713	5.21650954016951	4.94255825097966	4.80781226446412	5.58934342409051	5.49823477909693	5.498532102449	Y48E1B.12	csc-1	NM_064455	chrII	+	13596886	13597804	II	13596956	13597874	+	NM_064455.4	csc-1	csc-1	II	13598035	13596955	1
